message,label
为什么我不符合新人彩金,18
密码忘记了,3
注册不是送188吗,7
提示充值通道都忙碌,1
昨天充值的怎么还没到,1
15295727523,4
充值未到账,1
？昨天的没救援金吗？,8
18700026102,4
转人工,25
新人有礼没看到在那啊,18
那你快点催促撒,21
"萍此信截图䕘168，1氷媞，冈：dt136.cc  
      徕",25
专属客服又在哪里,25
怎么加专属客服微信,25
怎么样,1
qq号不存在,17
其他的都是有风险,4
救援金发了呗,8
那个手机银行有记录，我没注意直接转进去了,24
转人工,25
帐号怎么冻结了,4
怎么微信支付宝都关闭充值了,1
你帮帮我行不行，我必须的打到6千，,2
要多久？？,21
我都试了3个多小时了，试了还不够多吗,21
何况哪有几千个人提款呢？,2
余额是八十几块,5
注册领取88吗看到短信,7
转人工,25
最多能查多久充值,1
手机电脑都不行,22
"sundexian123
",4
查询提现记录,24
停止访问,17
我杂个没有给你们提供帐号，,4
yb093959,4
跟我打电话，说送彩金，,18
提现问题,2
联系人工客服,25
im体育游戏是什么。我要玩足球的,24
专属客服。从来也联系不上,25
帮我转下,4
转运红包,9
我刚才给我自己的邮箱发了一封都收到了,18
才能到账,1
LH8533501,4
我充值一千,1
yb3295368,4
没看到图,18
短信特邀嘉宾,18
不是说可以保留一个账号吗？,4
想充值188在哪充,1
转人工,25
weichen168申请,18
LH815703,4
17605159537,4
网页还是无法访问此网站,17
我提交了,1
转人工,25
网页版网址,17
转人工,25
大哥麻烦快点 ,21
AG,19
速度点,2
网银转账  快捷支付都显示暂无银行了用  啥情况,1
44444的么,4
13637920504  王欣,4
不行,1
这个,17
专属那个客服啊。,25
贾世超,4
w95277777,4
然后最后就跳该页无法显示,25
都不行,1
是要充值才送的吗？,1
游戏问题,19
网银转账未到账,1
15180004325,4
"
短信邀请领取108",18
存款不到账,1
你好&nbsp; 这个是什么意思&nbsp;,17
3000,18
官网是多少,17
那充值和存款取款没问题吧,1
提现都六个小时了，怎么还没有到账啊,2
好了吗,21
我这是新人领取的18,18
17612374494,4
头大，500就这么没了,18
15681123443,4
转人工,25
查到了吗？,21
重新申请？,18
这是什么情况？,4
qqq258,4
太，麻烦了,1
不能充么,4
手机15083023965,22
qq473337,4
转人工,25
充值没到账,1
128,18
你是太阳城合并台,4
102569320637808,4
提现问题,2
AG的任何相关游戏都不可以，你反馈下吧。打不开就是打不开，不是我的原因，应该所有人都打不开，难道没人和你们反映,19
L8094341,4
玩的别人干心情，别到太阳岛去玩去了，一个朋友到那个威尼斯人玩去了，只能说你们平台做的没用,16
客服美女，什么情况呀,25
查询这个月我充多少钱,1
滚蛋,4
你好，那我用极速网银，然后用微信转账可以的吗,1
根本登录不了,17
这么慢,19
转人工,25
每日存送升级礼包兑换不了·显示免费游戏生成异常·请稍后再试,18
还在处理   什么客服代理哦,25
15556900729,4
充值多少送,1
又或者是提款人数太多 ,2
睡了一觉，还没到叹,1
15078223135,4
手机电脑都进不去,19
给你几次截图了,25
那肯定是有一个订单是一致的,1
怎么会是第三方？,1
lh8860172,4
因为显示审核完成了,2
我会还问你吗,4
签签乐的优惠券怎么领,9
真是麻烦,1
桌子又垮了,4
好了吗,21
短信看到的,18
我会员号L81465,4
提现问题,2
我的账号锁定了,4
救援金没派发,8
怎么还没到账,1
L88092459,4
是不是输了好几万就难提现,2
你们客服说，游戏帐号姓名和转帐：姓名不一样。现在也没有上帐,22
现在提款网络没有波动了吧可以正常提了吧,2
LH8387287,4
存款未到账,1
我充值跳转不出账号,1
存不了钱,1
转人工,25
专属客服的链接下载不了啊,25
luanxiu198,4
你们发短信给我注册送88？,7
什么时候能到,2
怎么样了,1
"没有网址
",17
那多久会打电话过来,21
晚点吧,4
转人工,25
不是有什么中秋什么优惠,18
转人工,25
APP下载安装无法打开,15
有消息没,4
vvvv520,4
其他游戏问题,19
500存送优惠,18
转人工,25
dmx413,4
好了吗,21
梁志坚,4
专属客服不理人,25
提款还是待处理,2
可以帮忙催一下？,4
存赠活动有啥,18
转人工,25
PT,19
提现问题,2
我只是正常的会员,14
怎么还没到账？,1
可以充值多笔是吗,1
客服在不,25
网银转账未到账,1
开元棋牌怎么进不去,19
积分换彩金,18
转人工,25
领取失败,18
提现4个多小时了，审核等了3个多小时，执行还要等几小时呢？,2
卧槽不是吧,4
前面没那么慢,24
多谢了，给你添麻烦了,4
怎么样了查询这么久,21
gaopan008,4
我，操，你，妈，咋没有出款,2
664004860hxr,4
转进去还没进去游戏，结果钱没了,19
提款都半个小时了  怎么还没到账呢,2
在吗怎么还不能抽奖,18
怎么领取啊？,18
取消出款,2
好了吗,21
"注册送188？
",7
伱帮我查下，银行卡提示绑定好了,6
胡荣斌,4
你好，给我一个存款渠道,1
短信特邀,9
可以告诉我吗,17
"15点10分39秒
",18
180462794066,4
提示手机注册过了,25
官网APP下载,15
为啥只有112,1
每日签到,18
你好，充值了火币网点提币要24到36小时才能提,1
转人工,25
提现问题,2
13902805324,4
fanshi888,4
登录密码,3
支付宝转账未到账,1
昨天的返水还没到,11
app下载不克吗,15
转人工,25
注册送188彩金,7
就用支付宝存款的账户，直接用网,1
官网问题转人工,25
上一笔提现已经到账了,2
转人工,25
存款未到账,1
转人工,25
我是新注册的,7
13973970140,4
a135581,4
这个我可以自己申请是吧,18
转人工,25
ahar4100存款没到账,1
qy198255,4
账号 &nbsp;kaohongshu &nbsp; 需要解动,4
手机号13128885958,4
18595813088,4
为中国加油 瓜分百万奖池,2
网银转账未到账,1
我还得需要下载一个qq邮箱是不是,15
帮我更新一下流水,10
转人工,25
6212262011019845432工商银行，梁锦云,4
查询充值记录,21
LH311796,4
5个小时了，财务是怎么回事？,21
18281563004,4
客服,25
这场,4
张扎体,4
转人工,25
100+88多少流水？,10
苹果app商店下载不了谷歌,15
怎么领取188,18
凭短信截图领188是什么,18
转人工,25
转人工,25
好了吗？,21
李晓晓,4
充值没到账,1
哦，我试下,4
存款未到帐,1
a331693212,4
转人工,25
所有账号都没发呢么对吧？,4
一晚上没到,1
怎么还没到账呢,1
输了100多万 现在看不起我了？,18
搜索了限制了,17
转人工,25
之前你们让我清理缓存也不行,25
特邀,9
我没有支付宝,1
转人工,25
转人工,25
我是在 9月5号时候登记的 ,4
官网问题转人工,25
游戏问题,19
转人工,25
zhuanli88,4
做代理怎么做,25
这个充多少领取188,18
能不能撤销,4
有一个没领到福利的   说可以找客服领红包,18
我还没注册,7
网银转账未到账,1
领取88彩金,18
我的提款20小时了还没有到,2
在你们平台玩了这么多年为了这点钱来黑我有意思吗,5
郁闷,4
怎么没到帐呀,1
这个是收到的短信,18
快点,21
还着急充钱呢,1
lifan521,4
转人工,25
转人工,25
我这边等着继续存款,1
"找回密码
",3
我不想兑换物品,18
我也提款了,2
还有其他的吗,15
"我的卡和名字一致的是
",22
找不到啊,1
提现没到,2
以前也没有这种情况啊,4
app上面没有显示,19
131647155656,4
你好账户qm811234存款12000未到账,1
提现没到账,2
签到怎么转入游戏,18
非不给我打款吗？,1
申请转运红包,9
我还想再充值呢,1
就那个页面,17
说我抽中特邀108金  请问一下在哪里领取的？,9
不是代理IP是美国,25
注册送彩金吗？,7
充值未到账,1
提款,2
提现问题,2
人工客服,25
"622908483091011868兴业银行
山西省太原市南内环支行",4
申请新人首次存款取款彩金,18
转人工,25
充值问题,1
看记录,21
领取,18
q821979,4
qq779420,4
哪里联系,4
转人工,25
看看,4
dt游戏进不去,19
弹球体育,19
是这个账号不,4
yb787780,4
pb1970庞彬,4
忘记账号,4
为什么无缘无故这样扣除了我的钱,1
存款快24小时了还没到,1
送88?,18
上面不是说截图就可以了吗？,25
能不能查到？,21
15556900729,4
收到短信，可领取88,18
503210906zlawe9grnbsp; 45000.00nbsp; 2021-09-06 17:13:36已审核,2
好了没,21
现在不说自己，有玩网站的那个不被银行封冻几个卡，能让朋友帮充都不错了,17
我存的款怎么一直没到账,1
手机号可以吗？,4
注册了  zhr0413,7
转账没到账,1
存款没到账,1
还有,15
好了吗,21
你们封玩家的号 封玩家的钱是要去给家人买棺材吧 平台所有的家人都是短命鬼吧 ,4
迎新礼包,18
yb566316,4
hl11718,4
每日投注额我这边没法领,10
要等多久啊,21
？怎么样了,1
忘记提现密码,2
qy151111,4
L8188096,4
l8954643,4
蔡信东,4
你们这个真送钱？,1
转人工,25
转人工,25
优惠问题,18
转人工,25
你们有码没有啊！直接扫不行吗,1
查了吗？,21
你看下我提款这么久还没有到账了,2
短信邀请,9
你们怎么说我多账号,4
已停止访问该网页,17
新人专享福利《三重礼》,18
曹江,4
你不理我是不是？,18
张磊,4
我昨晚第一次存款什么优惠也没有吗,18
添加专员没人说话,4
dt游戏怎么打不开了,19
shen521213,4
好了吗？,21
注册完成就有彩金，，，,7
转人工,25
充值没到账,1
提款多久到账,2
不是凭这信息可以领取188,18
328212,4
你看下啊啊,4
麻烦尽快吧谢谢,1
充的400提示充值399.67,1
我充值300为什么显示活跃度不足,1
款存不了,1
颜旭贤,4
刚刚那个彩金什么时候送,18
转人工,25
没有到账,1
有生日礼金吗,14
没有一个可以的,9
注册好了,7
这不是第三方吧,1
存款未到账,1
转人工,25
还没有到账,1
那么久的？快一小时了,2
18844815553,4
忘记密码,3
单笔100送88 单笔300送138 单笔500送188 单笔1000送288 单笔5000送588 存好到账本金不要转入游戏，找专属客服申请福利哦,18
申请88彩金,18
如何领取体验金,7
怎么没有动静了？,4
搞个免费的通道给我看看,18
lyf521131,4
赵志,4
优惠问题,18
复制粘贴就要骂人了,4
怎么样了,1
人工,25
wrm1983     韦瑞茂     18677243827       959673441@qq.com,4
我就想知道，我存500能不能申请588,1
转人工,25
今年中秋节没礼物吗,18
赠送的118彩金有最低提款要求吗，傻逼,18
申请注册彩金18,7
我从17年10月份到现在输了一百多万难道申请个红包都这么难吗,18
你好，为啥登录手机收不到验证码,17
冻结了,4
刷新一下PT国际流水,10
说下是那个银行卡 是平安吗,6
处理,21
充值问题,1
825396535@qq.com,4
mxl778899,4
你这个算是合理解释？,12
提款没到账,2
沒法领取今天都不敢存款了,1
你在玩我吗？我要查今天总共的,4
充值2000还没有到账,1
存款未到账,1
领取周存款红包,18
人工服务,25
注册姓名：陈新新,22
AG捕鱼进不去,19
转人工,25
还是给我个500+500的券吧,4
13634139136,4
这个的免费游戏在哪里,18
注册福利,7
转人工,25
体育首单包赔,19
yb413699,4
领取特邀彩金,9
如何领取体验金,7
那不用了,1
绑定银行卡卡需要手机验证码吗,6
半个小时了,2
还是在审核,2
你好，我想问一下，这要是还进不去可以退款吗,19
转人工,25
登录问题,17
支付宝取款快补,2
是哪个,7
领取红包激活码,9
能看到吗,18
15520044666,4
无所谓,18
提现一直不到账,2
转人工,25
q858211,4
客户端不行吗,15
好了没？,21
hay741,4
58的红包优惠券,9
我都没有进去玩就无缘无故输了？,19
废话,4
这个月的免费彩金也领不了,18
真狗,4
还是没有到账,1
13024397129,4
还是说要减去优惠的金额,18
b654742,4
我已经发过了,1
我这情况特殊,4
15203407774,4
LH8852750,4
就是存不了啊,1
申请兑换百万筹码,14
到账那还有,1
转人工,25
这个短信找谁呢,18
现在他下班是吗,4
给我查一下原因,4
有客服吗,25
存款一直都存不上怎么会事,1
你好，有彩金送吗？,18
滴滴,4
是不是能领128体验金,7
d991671722,4
转人工,25
充值未到账,1
就提示连接超时,19
tp钱包,1
就是平台给我打电话话说我们优惠劵要过期了,18
月饼的我还没领,18
不是充一百就行了嘛,2
其他平台怎么进得去,19
"好了吗
",21
yb409137,4
冻结帐号,4
你派发吧，我已经提款了，马上就存了,2
你要财务查收款卡号和我这个账单才能查出来,6
存在风险,4
zy810316章艳，章艳,4
游戏问题,19
转人工,25
哪里领取88,18
转人工,25
提现问题,2
为什么限制？,17
怎么查注单号,1
改不了，以后我不来了,22
LH8727195,4
a370241,4
上述没有我的选择,4
小姐姐在不在,4
zyk2019 提款超过两个小时不处理,2
怎么找专属客服？,25
林家明,4
提现问题,2
如何使用网银转账,1
要是输了呢？&nbsp; 有补偿没,4
但是我打到五百多都不够,7
姓名刘依,22
你们承诺的跟实际天远地隔,1
帮我查一下我的帐号实名制姓名是什么,4
短信说截图短信领取88那个怎么领取,18
存款未到账,1
发过来了,4
充值成功未到账,1
一个多小时了,21
快点吧,21
503210903qc72omvt,4
这个是周充值多少达标？,1
这点破钱都在乎的平台谁伺候，1000流水进去给一个免费呵呵,18
反水,11
hy998668,4
b044492,4
yt7890,4
不知道为什么就是通话秒结束。,1
比赛腰折了,4
是哦，刚刚不是发图给你了吗,1
你们家几百现在都审核了吗,2
收到短信,18
转人工,25
可是我没看到上分,1
充值未到账,1
转人工,25
存款没有到账,1
哦nbsp; 我在这个网址上nbsp; 能搜索到她吗,17
我现在下载的是充值的东西,1
看一下提款可以不   等了两个小时了,2
把你专属客服的电话拿给我,25
注册给188,7
yb1618344,4
最新网站,17
小姐姐，钱到账了,1
转人工,25
注册好了,7
a_shinan99,4
13476256346,4
没有设置登录密码,3
你好OA,4
都没回复,4
xbz0724,4
诡异输钱，补牌诡异,1
下载了那个app没用,15
zhang 8096,4
好了没,21
你好 ，我刚刚提款5000没到，但是显示已经执行 <br />,2
